name,test_loss (~),test_loss,test_perplexity,lm-eval-avg-acc,lm-eval-avg-acc-std,-,-,-,-,-,I.isotropy,I.max norm,I.avg norm,I.min norm,I.mu norm,I.ratio norm,I.fhs_cos_sim,I.fhs_dot_prod,I.eb_cos_sim,-,O.isotropy,O.max norm,O.avg norm,O.min norm,O.mu norm,O.ratio norm,O.max aligndot,O.avg aligndot,O.min aligndot,O.max aligncos,O.avg aligncos,O.min aligncos,O.centering_ratio,OC.max norm,OC.avg norm,OC.min norm,OC.mu norm,OC.ratio norm,OC.max aligndot,OC.avg aligndot,OC.min aligndot,OC.max aligncos,OC.avg aligncos,OC.min aligncos,OC.centering_ratio,O.fhs_cos_sim,O.fhs_dot_prod,O.eb_cos_sim,O.eb_dot_sim,"O.corr_p(norm, lbp)","O.corr_s(norm, lbp)","O.corr_p(Emu, lbp)","O.corr_s(Emu, lbp)",O.Smin,O.Smax,O.Smin/Smax,O.logits_mean_mean,O.logits_mean_std,O.logits_std_mean,O.logits_std_std,O.logits_mean_absmean,O.logits_mean_absmax,H.mean_logsqZ,time
worA0z-109M-13p1B-100k-bs64-lr3000-zlosswt-g1e-04-s1,3.421,3.421,30.603,,,-,-,-,-,-,0.000,1421.936,1115.707,555.581,1038.375,0.931,-0.0025,-18.5321,,-,0.000,1421.936,1115.707,555.581,1038.375,0.931,1375626.000,1078222.500,472515.750,0.981,0.930,0.762,0.440,732.247,422.298,205.956,0.004,0.000,297403.781,0.214,-605706.562,0.509,-0.003,-0.886,1.000,-0.0025,-18.5321,,,,,,,34.97,234563.86,0.01%,-18.6250,4.0312,4.2500,1.6797,18.6250,52.2500,6.4,20571.8
worC0a-221M-13p1B-100k-bs64-lr10-baselinewt-g0e+00-s1,3.014,3.014,20.368,,,-,-,-,-,-,0.039,7.183,3.764,1.815,2.699,0.717,-0.0159,-0.9598,,-,0.039,7.183,3.764,1.815,2.699,0.717,16.699,7.282,-6.460,0.955,0.695,-0.679,0.823,6.217,2.726,1.598,0.000,0.000,9.417,0.000,-13.742,0.820,-0.018,-0.896,1.000,-0.0159,-0.9598,,,,,,,1.81,648.03,0.28%,-0.9609,2.7500,5.5312,0.2812,4.8125,19.3750,336.0,39355.7
worC0a-221M-13p1B-100k-bs64-lr100-baselinewt-g0e+00-s1,3.018,3.018,20.448,,,-,-,-,-,-,0.000,65.168,32.910,16.411,22.832,0.694,-0.0093,-1.7502,,-,0.000,65.168,32.910,16.411,22.832,0.694,1216.332,521.307,-405.203,0.912,0.672,-0.602,0.762,48.714,24.519,13.004,0.000,0.000,695.026,0.001,-926.509,0.693,-0.021,-0.884,1.000,-0.0093,-1.7502,,,,,,,7.03,5479.46,0.13%,-1.7500,3.0156,6.9062,0.4785,6.0938,21.0000,352.0,39345.2
worC0a-221M-13p1B-100k-bs64-lr1000-baselinewt-g0e+00-s1,3.159,3.159,23.539,,,-,-,-,-,-,0.000,451.477,262.755,143.692,171.090,0.651,0.0979,146.2850,,-,0.000,451.477,262.755,143.692,171.090,0.651,58192.918,29271.957,-9463.423,0.898,0.630,-0.311,0.666,368.655,204.030,107.573,0.000,0.000,28920.977,0.015,-38735.367,0.595,-0.010,-0.801,1.000,0.0979,146.2850,,,,,,,89.75,41038.41,0.22%,146.0000,4.5312,134.0000,2.2656,147.0000,166.0000,46080.0,39144.4
worC0a-221M-13p1B-100k-bs64-lr3-baselinewt-g0e+00-s1,3.051,3.051,21.127,,,-,-,-,-,-,0.316,2.771,1.376,0.607,1.057,0.768,-0.1360,-3.7551,,-,0.316,2.771,1.376,0.607,1.057,0.768,2.539,1.117,-1.265,0.983,0.746,-0.714,0.938,2.690,0.919,0.462,0.000,0.000,1.422,0.000,-2.382,0.916,-0.006,-0.913,1.000,-0.1360,-3.7551,,,,,,,1.08,251.80,0.43%,-3.7500,2.3438,4.3750,0.1660,5.2812,16.5000,214.0,39309.2
worC0a-221M-13p1B-100k-bs64-lr30-baselinewt-g0e+00-s1,3.003,3.003,20.150,,,-,-,-,-,-,0.000,26.015,13.196,5.450,10.645,0.807,-0.0077,-1.1514,,-,0.000,26.015,13.196,5.450,10.645,0.807,258.164,113.325,-94.171,0.944,0.789,-0.770,0.804,21.622,8.228,4.556,0.000,0.000,144.839,-0.000,-207.497,0.822,-0.016,-0.938,1.000,-0.0077,-1.1514,,,,,,,4.06,2506.48,0.16%,-1.1562,3.0781,10.1250,0.4258,8.3750,24.0000,440.0,39298.7
worC0a-221M-13p1B-100k-bs64-lr300-baselinewt-g0e+00-s1,3.081,3.081,21.782,,,-,-,-,-,-,0.000,142.602,89.390,49.419,60.677,0.679,0.1212,121.5723,,-,0.000,142.602,89.390,49.419,60.677,0.679,7223.648,3681.710,-1504.275,0.865,0.665,-0.393,0.718,112.151,67.021,36.066,0.001,0.000,3541.917,-0.021,-5186.006,0.642,-0.014,-0.827,1.000,0.1212,121.5723,,,,,,,30.55,14242.34,0.21%,121.5000,4.5312,70.5000,1.2656,122.0000,141.0000,25088.0,39283.0
worC0a-221M-13p1B-100k-bs64-lr3000-baselinewt-g0e+00-s1,4.674,4.674,107.174,,,-,-,-,-,-,0.000,1011.537,666.674,382.794,495.935,0.744,0.1807,1546.2561,,-,0.000,1011.537,666.674,382.794,495.935,0.744,376778.406,245951.453,-43241.801,0.930,0.734,-0.180,0.768,753.603,452.082,229.696,0.001,0.000,130826.727,-0.244,-289193.500,0.466,0.002,-0.781,1.000,0.1807,1546.2561,,,,,,,113.80,114475.02,0.10%,1544.0000,6.2812,552.0000,1.4297,1544.0000,1568.0000,2768896.0,39310.1
worC0e-221M-13p1B-100k-bs64-lr10-mulosswt-g1e-04-s1,3.014,3.014,20.373,,,-,-,-,-,-,0.032,8.269,3.885,1.780,2.974,0.766,-0.0270,-1.5903,,-,0.032,8.269,3.885,1.780,2.974,0.766,21.991,8.846,-10.191,0.945,0.749,-0.662,0.866,7.518,2.592,1.321,0.000,0.000,13.145,-0.000,-19.037,0.767,-0.014,-0.890,1.000,-0.0270,-1.5903,,,,,,,1.72,700.45,0.25%,-1.5938,2.5312,6.0312,0.2324,5.2500,18.6250,314.0,39279.5
worC0e-221M-13p1B-100k-bs64-lr100-mulosswt-g1e-04-s1,3.015,3.015,20.382,,,-,-,-,-,-,0.000,233.477,31.637,14.844,11.017,0.348,0.0521,8.4713,,-,0.000,233.477,31.637,14.844,11.017,0.348,220.335,121.373,-340.943,0.679,0.424,-0.287,1.356,235.187,29.049,12.402,0.000,0.000,98.963,0.000,-462.315,0.268,0.024,-0.621,1.000,0.0521,8.4713,,,,,,,7.73,7390.96,0.10%,8.4375,3.1719,10.2500,0.8516,10.7500,27.8750,868.0,39395.3
worC0e-221M-13p1B-100k-bs64-lr1000-mulosswt-g1e-04-s1,3.091,3.091,22.006,,,-,-,-,-,-,0.000,556.503,198.202,111.506,7.385,0.037,-0.7360,-4.7547,,-,0.000,556.503,198.202,111.506,7.385,0.037,206.906,54.536,-557.149,0.156,0.047,-0.171,1.098,557.550,197.998,111.622,0.000,0.000,152.370,0.000,-611.685,0.113,0.008,-0.204,1.000,-0.7360,-4.7547,,,,,,,57.10,21786.80,0.26%,-4.7500,2.7969,5.1875,1.3203,6.0000,19.5000,253.0,39257.6
worC0e-221M-13p1B-100k-bs64-lr3-mulosswt-g1e-04-s1,3.050,3.050,21.122,,,-,-,-,-,-,0.322,2.616,1.372,0.613,1.048,0.764,-0.1449,-4.0250,,-,0.322,2.616,1.372,0.613,1.048,0.764,2.342,1.098,-1.161,0.982,0.744,-0.690,0.964,2.638,0.920,0.480,0.000,0.000,1.244,0.000,-2.259,0.901,-0.007,-0.903,1.000,-0.1449,-4.0250,,,,,,,1.21,248.46,0.49%,-4.0312,2.3594,4.7188,0.1709,5.6250,16.8750,210.0,39221.1
worC0e-221M-13p1B-100k-bs64-lr30-mulosswt-g1e-04-s1,3.004,3.004,20.161,,,-,-,-,-,-,0.000,96.958,13.867,5.494,8.138,0.587,-0.0282,-2.4369,,-,0.000,96.958,13.867,5.494,8.138,0.587,160.296,66.220,-460.697,0.897,0.708,-0.701,1.144,101.923,10.119,4.131,0.000,0.000,94.076,-0.000,-526.917,0.700,0.107,-0.903,1.000,-0.0282,-2.4369,,,,,,,2.93,3189.16,0.09%,-2.4375,3.4375,9.8750,0.7734,8.5000,25.5000,394.0,39398.1
worC0e-221M-13p1B-100k-bs64-lr300-mulosswt-g1e-04-s1,3.040,3.040,20.899,,,-,-,-,-,-,0.000,359.409,74.893,39.109,13.874,0.185,-0.1787,-7.4559,,-,0.000,359.409,74.893,39.109,13.874,0.185,288.552,192.487,-28.154,0.349,0.208,-0.038,0.765,359.510,73.427,36.672,0.000,0.000,96.066,0.000,-220.641,0.095,0.001,-0.283,1.000,-0.1787,-7.4559,,,,,,,19.70,13824.58,0.14%,-7.4688,2.8438,9.5625,0.8516,10.7500,24.7500,262.0,39264.6
worC0e-221M-13p1B-100k-bs64-lr3000-mulosswt-g1e-04-s1,3.160,3.160,23.561,,,-,-,-,-,-,0.000,707.094,399.695,179.797,7.065,0.018,-0.6803,-1.2208,,-,0.000,707.094,399.695,179.797,7.065,0.018,222.116,49.914,-205.077,0.044,0.018,-0.070,1.148,706.815,399.635,179.751,0.000,0.000,172.203,0.000,-254.991,0.034,-0.001,-0.086,1.000,-0.6803,-1.2208,,,,,,,123.49,19114.94,0.65%,-1.2188,2.6094,4.5312,1.1094,4.0312,18.7500,352.0,39087.8
worC0r-221M-13p1B-100k-bs64-lr10-mucenteringwt-g0e+00-s1,3.016,3.016,20.406,,,-,-,-,-,-,0.514,6.602,2.691,1.579,0.000,0.000,-0.0039,-0.0000,,-,0.514,6.602,2.691,1.579,0.000,0.000,0.000,0.000,-0.000,0.192,-0.003,-0.193,1.000,6.602,2.691,1.579,0.000,0.000,0.000,-0.000,-0.000,0.192,-0.003,-0.193,1.000,-0.0039,-0.0000,,,,,,,1.81,272.82,0.66%,0.0000,2.7812,0.0001,0.2949,2.1562,17.3750,338.0,39462.8
worC0r-221M-13p1B-100k-bs64-lr100-mucenteringwt-g0e+00-s1,3.021,3.021,20.513,,,-,-,-,-,-,0.000,65.157,24.520,12.689,0.000,0.000,0.0454,0.0000,,-,0.000,65.157,24.520,12.689,0.000,0.000,0.000,0.000,-0.000,0.138,-0.001,-0.168,1.000,65.157,24.520,12.689,0.000,0.000,0.000,-0.000,-0.000,0.138,-0.001,-0.168,1.000,0.0454,0.0000,,,,,,,9.34,2410.62,0.39%,0.0002,3.1562,0.0003,0.5586,2.4219,18.7500,370.0,39297.1
worC0r-221M-13p1B-100k-bs64-lr1000-mucenteringwt-g0e+00-s1,3.109,3.109,22.400,,,-,-,-,-,-,0.000,340.606,190.961,108.505,0.000,0.000,-0.2018,-0.0000,,-,0.000,340.606,190.961,108.505,0.000,0.000,0.004,0.000,-0.004,0.235,-0.003,-0.241,1.000,340.606,190.961,108.505,0.000,0.000,0.004,-0.000,-0.004,0.235,-0.003,-0.241,1.000,-0.2018,-0.0000,,,,,,,69.81,14678.35,0.48%,-0.0003,2.8750,0.0004,1.3125,2.2188,18.3750,396.0,39310.1
worC0r-221M-13p1B-100k-bs64-lr3-mucenteringwt-g0e+00-s1,3.051,3.051,21.137,,,-,-,-,-,-,0.912,2.852,0.935,0.422,0.000,0.000,0.0288,0.0000,,-,0.912,2.852,0.935,0.422,0.000,0.000,0.000,0.000,-0.000,0.177,-0.000,-0.190,1.000,2.852,0.935,0.422,0.000,0.000,0.000,-0.000,-0.000,0.177,-0.000,-0.190,1.000,0.0288,0.0000,,,,,,,1.31,98.63,1.33%,0.0000,2.3906,0.0000,0.1982,1.8438,16.5000,312.0,39414.9
worC0r-221M-13p1B-100k-bs64-lr30-mucenteringwt-g0e+00-s1,3.007,3.007,20.236,,,-,-,-,-,-,0.007,19.609,7.770,4.444,0.000,0.000,0.0263,0.0000,,-,0.007,19.609,7.770,4.444,0.000,0.000,0.000,-0.000,-0.000,0.169,-0.003,-0.158,1.000,19.609,7.770,4.444,0.000,0.000,0.000,-0.000,-0.000,0.169,-0.003,-0.158,1.000,0.0263,0.0000,,,,,,,2.65,767.43,0.35%,0.0001,3.1250,0.0002,0.4141,2.4531,18.1250,364.0,39442.8
worC0r-221M-13p1B-100k-bs64-lr300-mucenteringwt-g0e+00-s1,3.077,3.077,21.692,,,-,-,-,-,-,0.000,125.775,66.202,37.829,0.000,0.000,-0.0572,-0.0000,,-,0.000,125.775,66.202,37.829,0.000,0.000,0.000,0.000,-0.000,0.142,0.001,-0.141,1.000,125.775,66.202,37.829,0.000,0.000,0.000,-0.000,-0.000,0.142,0.001,-0.141,1.000,-0.0572,-0.0000,,,,,,,22.88,5971.98,0.38%,0.0000,2.9062,0.0003,1.1797,2.2500,17.8750,390.0,39223.2
worC0r-221M-13p1B-100k-bs64-lr3000-mucenteringwt-g0e+00-s1,3.162,3.162,23.627,,,-,-,-,-,-,0.000,704.435,413.326,222.899,0.000,0.000,-0.2537,-0.0000,,-,0.000,704.435,413.326,222.899,0.000,0.000,0.031,-0.000,-0.025,0.311,-0.001,-0.289,1.000,704.435,413.326,222.899,0.000,0.000,0.031,-0.000,-0.025,0.311,-0.001,-0.289,1.000,-0.2537,-0.0000,,,,,,,112.59,33286.66,0.34%,-0.0001,2.6875,0.0002,0.5195,2.0781,17.2500,350.0,39484.0
worC0s-221M-13p1B-100k-bs64-lr10-softcappingwt-g3e+01-s1,3.008,3.008,20.257,,,-,-,-,-,-,0.178,6.473,2.970,1.585,1.762,0.593,0.0030,0.1369,,-,0.178,6.473,2.970,1.585,1.762,0.593,7.833,3.105,-5.013,0.927,0.576,-0.644,1.036,5.831,2.429,1.267,0.000,0.000,4.728,-0.000,-8.118,0.804,-0.012,-0.829,1.000,0.0030,0.1369,,,,,,,1.83,427.06,0.43%,0.1367,3.1250,3.6094,0.4297,3.7812,22.7500,516.0,39877.3
worC0s-221M-13p1B-100k-bs64-lr100-softcappingwt-g3e+01-s1,3.021,3.021,20.510,,,-,-,-,-,-,0.000,43.005,25.045,12.937,11.174,0.446,0.0109,2.0013,,-,0.000,43.005,25.045,12.937,11.174,0.446,313.881,124.869,-204.503,0.812,0.432,-0.609,1.049,41.542,22.584,13.356,0.000,0.000,189.012,0.000,-329.372,0.593,-0.011,-0.778,1.000,0.0109,2.0013,,,,,,,6.96,2772.83,0.25%,1.9922,3.7500,3.8438,0.6016,4.5938,27.3750,760.0,39831.4
worC0s-221M-13p1B-100k-bs64-lr1000-softcappingwt-g3e+01-s1,3.094,3.094,22.062,,,-,-,-,-,-,0.000,411.501,206.618,106.238,77.202,0.374,0.0045,1.0222,,-,0.000,411.501,206.618,106.238,77.202,0.374,20519.105,5960.156,-11570.069,0.804,0.347,-0.652,0.854,369.642,193.704,107.194,0.000,0.000,14558.950,0.001,-17530.227,0.683,-0.020,-0.800,1.000,0.0045,1.0222,,,,,,,73.50,21903.04,0.34%,1.0156,4.5000,5.3438,1.4609,4.9062,28.8750,832.0,39640.0
worC0s-221M-13p1B-100k-bs64-lr3-softcappingwt-g3e+01-s1,3.047,3.047,21.043,,,-,-,-,-,-,0.345,2.261,1.310,0.577,0.986,0.753,-0.1317,-3.9032,,-,0.345,2.261,1.310,0.577,0.986,0.753,2.041,0.972,-1.214,0.990,0.731,-0.760,1.071,2.648,0.896,0.483,0.000,0.000,1.069,-0.000,-2.186,0.961,-0.010,-0.911,1.000,-0.1317,-3.9032,,,,,,,1.10,235.61,0.47%,-3.9062,2.5000,2.2188,0.2168,4.3125,16.6250,231.0,39737.3
worC0s-221M-13p1B-100k-bs64-lr30-softcappingwt-g3e+01-s1,3.000,3.000,20.078,,,-,-,-,-,-,0.028,16.843,9.466,4.343,5.863,0.619,0.0044,0.4392,,-,0.028,16.843,9.466,4.343,5.863,0.619,76.455,34.378,-57.491,0.897,0.597,-0.787,1.202,18.109,7.608,4.008,0.000,0.000,42.077,0.000,-91.869,0.729,-0.019,-0.903,1.000,0.0044,0.4392,,,,,,,4.42,1425.95,0.31%,0.4375,3.9844,3.8438,0.6836,4.3438,25.8750,640.0,40001.9
worC0s-221M-13p1B-100k-bs64-lr300-softcappingwt-g3e+01-s1,3.034,3.034,20.771,,,-,-,-,-,-,0.000,112.543,60.445,33.380,18.918,0.313,-0.0016,-0.1888,,-,0.000,112.543,60.445,33.380,18.918,0.313,1330.986,357.895,-1259.162,0.780,0.284,-0.728,1.215,109.945,57.954,34.536,0.000,0.000,973.091,-0.000,-1617.057,0.619,-0.025,-0.806,1.000,-0.0016,-0.1888,,,,,,,13.05,5694.92,0.23%,-0.1924,3.7344,3.5000,0.9258,3.7812,24.6250,608.0,39805.8
worC0s-221M-13p1B-100k-bs64-lr3000-softcappingwt-g3e+01-s1,3.127,3.127,22.794,,,-,-,-,-,-,0.000,1020.615,453.044,163.716,101.804,0.225,0.0101,0.7405,,-,0.000,1020.615,453.044,163.716,101.804,0.225,60365.508,10364.029,-47429.137,0.790,0.209,-0.760,0.957,976.301,442.986,104.233,0.000,0.000,50001.469,-0.003,-57793.172,0.679,-0.014,-0.822,1.000,0.0101,0.7405,,,,,,,125.15,32939.84,0.38%,0.7383,3.6250,3.4062,1.0078,3.5156,25.7500,688.0,39897.9
worC0z-221M-13p1B-100k-bs64-lr10-zlosswt-g1e-04-s1,3.013,3.013,20.342,,,-,-,-,-,-,0.015,8.319,4.645,2.286,3.785,0.815,-0.1103,-16.1008,,-,0.015,8.319,4.645,2.286,3.785,0.815,25.888,14.326,0.438,0.969,0.808,0.046,0.536,5.935,2.790,1.469,0.000,0.000,11.562,0.000,-13.888,0.806,-0.018,-0.831,1.000,-0.1103,-16.1008,,,,,,,2.24,871.91,0.26%,-16.1250,3.6719,4.5000,0.6602,16.1250,34.7500,15.6,39807.4
worC0z-221M-13p1B-100k-bs64-lr100-zlosswt-g1e-04-s1,3.013,3.013,20.357,,,-,-,-,-,-,0.000,76.729,50.024,22.478,42.071,0.841,-0.0718,-17.3468,,-,0.000,76.729,50.024,22.478,42.071,0.841,2902.432,1770.003,228.156,0.935,0.838,0.187,0.531,50.556,27.777,16.054,0.000,0.000,1132.432,0.003,-1541.844,0.629,-0.014,-0.852,1.000,-0.0718,-17.3468,,,,,,,16.11,9578.22,0.17%,-17.3750,3.8281,4.9375,0.9766,17.3750,36.5000,10.9,39747.0
worC0z-221M-13p1B-100k-bs64-lr1000-zlosswt-g1e-04-s1,3.135,3.135,22.993,,,-,-,-,-,-,0.000,626.671,433.166,244.769,375.868,0.868,-0.0065,-21.4702,,-,0.000,626.671,433.166,244.769,375.868,0.868,207409.344,141277.094,68460.453,0.956,0.863,0.594,0.351,386.909,223.779,132.658,0.002,0.000,66132.297,0.055,-72816.586,0.598,-0.009,-0.771,1.000,-0.0065,-21.4702,,,,,,,138.97,85777.48,0.16%,-21.5000,16.1250,6.2500,14.6250,21.5000,183.0000,3.8,39377.9
worC0z-221M-13p1B-100k-bs64-lr3-zlosswt-g1e-04-s1,3.049,3.049,21.094,,,-,-,-,-,-,0.246,2.962,1.633,0.838,1.334,0.816,-0.2699,-14.0988,,-,0.246,2.962,1.633,0.838,1.334,0.816,3.557,1.778,-0.250,0.985,0.808,-0.168,0.570,2.015,0.988,0.550,0.000,0.000,1.778,0.000,-2.028,0.908,-0.032,-0.845,1.000,-0.2699,-14.0988,,,,,,,1.49,309.60,0.48%,-14.1250,3.0625,4.1562,0.3125,14.1250,29.7500,24.1,39827.5
worC0z-221M-13p1B-100k-bs64-lr30-zlosswt-g1e-04-s1,3.002,3.002,20.116,,,-,-,-,-,-,0.000,22.890,13.858,6.579,11.270,0.813,-0.1185,-16.5373,,-,0.000,22.890,13.858,6.579,11.270,0.813,231.314,127.003,-11.774,0.944,0.807,-0.142,0.600,15.900,8.306,4.345,0.000,0.000,104.311,-0.000,-138.777,0.716,-0.014,-0.863,1.000,-0.1185,-16.5373,,,,,,,4.89,2589.32,0.19%,-16.5000,3.5938,4.2188,0.6953,16.5000,35.2500,12.5,39598.9
worC0z-221M-13p1B-100k-bs64-lr300-zlosswt-g1e-04-s1,3.058,3.058,21.283,,,-,-,-,-,-,0.000,207.886,137.699,57.760,116.705,0.848,-0.0168,-16.9955,,-,0.000,207.886,137.699,57.760,116.705,0.848,22108.812,13620.016,3850.142,0.950,0.842,0.454,0.442,119.811,75.972,39.950,0.000,0.000,8488.793,-0.001,-9769.873,0.661,-0.013,-0.870,1.000,-0.0168,-16.9955,,,,,,,7.16,26754.20,0.03%,-17.0000,3.5469,6.3750,1.1328,17.0000,33.2500,12.4,39888.8
worC0z-221M-13p1B-100k-bs64-lr3000-zlosswt-g1e-04-s1,3.398,3.398,29.908,,,-,-,-,-,-,0.000,1416.976,1138.923,582.091,1047.126,0.919,-0.0016,-19.4087,,-,0.000,1416.976,1138.923,582.091,1047.126,0.919,1356717.000,1096474.500,474455.531,0.975,0.919,0.755,0.458,746.138,456.848,252.321,0.004,0.000,260243.453,0.753,-622018.250,0.422,-0.000,-0.859,1.000,-0.0016,-19.4087,,,,,,,42.32,236144.97,0.02%,-19.5000,4.8438,5.2812,2.1719,19.5000,90.0000,6.9,39613.5
